unique_id,razon_social,clientes,year,empleados,sedes,Ventas en millones
3079008,AAA ALUMINIOS Y VIDRIOS,981,2024,98,12,3357.62119460783
3079053,SALCHIBURGUER COMIDAS RAPIDAS,1028,2024,104,11,1131.69166581532
3079060,DISTRIBUIDORA JESIKA CARNES FRUTAS Y VERDURAS,1244,2024,131,10,1177.95548331411
3079123,INVERSIONES GOYO S.A.S.,1043,2024,105,9,301.148915703611
3079138,INSTITUTO TECNICO DE EL VALLE,830,2024,79,8,1195.01437914894
3079145,SCOTIABANK COLPATRIA S.A. - CALIMA LA 14 - CALI,906,2024,88,8,3136.60012661312
3079156,PANADERIA CALIFORNIA NORTE,1137,2024,117,8,3159.32817942631
3079163,VERDE MENTA,533,2024,42,8,1793.70690638876
3079201,HOTEL PUERTA DE SAN ANTONIO,1219,2024,127,9,2117.16277495818
3079254,VARIEDADES Y MISCELANEA ELIZABETH,687,2024,61,3,1580.39365442926
3079294,CANELAS CLUB,1004,2024,101,11,4133.05026064506
3079374,RESTAURANTE JC DEL PORVENIR,962,2024,95,7,3782.10274235574
3079418,GRANERO EL CONSUMO DE YEISON,1259,2024,132,10,2589.07074352218
3079495,LOGO P&M,1038,2024,105,10,1191.88468001957
3079506,CONFECCIONES Y CREACIONES MARYLIN,1020,2024,103,18,3447.300972111
3079542,OF LINE MUEBLES,1140,2024,117,11,379.813193786527
3079550,MONTALLANTAS AUTOMATICO LA QUINTA,835,2024,79,13,1412.81598945607
3079561,HAPPY YOGA CALI,961,2024,95,14,258.204583398007
3079576,GERLIZ,1236,2024,129,11,1885.01524238479
3079617,MANTENIMIENTO E INSTALACIONES DEL VALLE S.A.S,1137,2024,117,9,1819.76781501931
3079619,ALMACEN Y BOUTIQUE MODA LIBRE,745,2024,68,8,344.15808872439
3079622,CARNES GIRALDO,1128,2024,116,7,2689.79999299578
3079633,DISTRIFRUVER LA COSECHA,724,2024,66,9,2555.81095501998
3079699,PUNTO DIAMANTE,880,2024,85,12,2298.42561957021
3079709,NASLY PELUQUERIA Y ESTETICA,1242,2024,130,5,2336.75566306826
3079712,VOSSBI = VIDA ORGANICA SUSTENTABLE SOSTENIBLE EN BIODIVERSIDAD,550,2024,44,16,2229.19091502662
3079740,FALEX JEANS,644,2024,56,11,1047.00387274557
3079747,GLOBAL HARDWARE,1260,2024,133,9,2358.85446392846
3079748,TIENDA MIXTA MARIA ELENA,837,2024,80,7,2407.66308532106
3079760,PANADERIA SUPER A,1249,2024,131,12,1533.4024411865
3079812,CLINICA VETERINARIA INSTINTO ANIMAL,966,2024,96,5,3161.34066295824
3079853,ROPA LOCA P&P,1086,2024,111,11,1612.1245089269
3079869,SHOWROOM BY XOCHI,1163,2024,120,8,2068.28836088309
3079949,COSA NOSTRA,870,2024,84,12,1530.41325211838
3080004,COSMETICOS Y VARIEDADES SANANGEL,939,2024,92,11,1834.62957413767
3080013,AM WIRELESS SOLUTIONS II,917,2024,90,10,949.6891651015
3080068,HOTEL ROOSEVELT SPA,1563,2024,170,9,1082.5979538336
3080084,ASEINTEGRAL DEL VALLE,1025,2024,103,9,426.734941320314
3080098,QUIJANO Y SANTA BUFETE JURIDICO INTEGRAL,1095,2024,112,11,1277.95570489717
3080107,EL CORTE DEL SUR PELUQUERIA,932,2024,91,7,1362.18545077685
3080110,UÑAS CON CLASE LA 50,952,2024,94,10,1999.9539395755
3080113,JOSH UNICENTRO NO.2,1276,2024,134,8,1850.64030102345
3080162,EMPAQUES Y DISTRIBUCIONES SANCHEZ,932,2024,92,6,1659.86106247442
3080215,ART NOUVEAU ACCESORIOS,1004,2024,101,8,2048.23471653495
3080224,ABOGADOS DEL VALLE,1075,2024,109,8,1970.82058639177
3080261,CONSTRUCENCO S.A,914,2024,89,14,1803.1272873225
3080280,LAS DELICIAS DE KRISTIAN,1392,2024,149,7,2520.28139327074
3080421,SITCOM CALI,714,2024,64,12,3018.15041376548
3080422,CONSTRUCTORA E INVERSIONES GOMEZ Y CIA S A,1402,2024,150,15,2826.47811258561
3080452,RAPITIENDA REINA,930,2024,91,5,783.602802772042
3080498,LABORATORIO DENTAL SADIMA,1271,2024,134,3,2368.86820510826
3080513,PISOS Y ENCHAPES CERAMICOS DEL OCCIDENTE,600,2024,50,12,2110.87802482872
3080547,MODA Y CACHET,1191,2024,124,12,1179.6391048312
3080553,TOTTO TU CALI UNICO,1175,2024,122,17,853.761347983473
3080583,AR ARTESANIAS ROSSY,746,2024,68,8,2654.50645633751
3080605,OHANA CUIDADO Y ESTIMULACION INFANTIL,846,2024,81,10,2297.4507128141
3080638,DECOREVENTOS #1 CALI,1039,2024,105,6,992.937338945283
3080716,DISTRIBUCIONES L.S CALI,1229,2024,129,10,2823.9476421129
3080741,FILTROS PARTES Y ACCESORIOS,847,2024,81,9,1870.75720985797
3080754,PAYAN LAME & CIA S.C.A,955,2024,94,14,1524.53341841674
3080757,INGENIERIA A Y G SAS,1314,2024,139,13,1232.54877938195
3080819,OPTICA SUNGLASSES MEDICAL,775,2024,72,11,2268.52921097061
3080832,GRUPO AMAB,1190,2024,124,13,2633.76171822132
3080835,LICORES ZARA,1090,2024,111,9,1508.23188140252
3080850,DISTRIBUIDORA DE ALMIDONES LM,779,2024,72,12,1036.15847456671
3080876,VARIEDADES NIÑA ADA,866,2024,83,8,650.117240659273
3080921,BILLARES Y JUEGO DE SAPO JR DE LA 103,1157,2024,120,13,4054.64628049147
3080954,PANADERIA MAXIPAN DE CALDAS CALI,1050,2024,106,8,1412.49607279532
3080987,HIDROSANITARIAS M.I. SAS,1285,2024,136,6,1385.37776223827
3080992,DELMY MAR COMPANY,880,2024,85,11,2658.20853501564
3081002,JL REDES SUBTERRANEAS Y MOTO REPUESTOS KEYMAN # 3,657,2024,57,10,2147.51407183751
3081016,HELADERIA EL CACIQUE DE CALI,1210,2024,126,13,2442.95984537813
3081070,SUPERCAMPO,878,2024,85,13,3031.33115821815
3081147,DISEÑOS VANIA,1024,2024,103,13,1711.60911563585
3081175,DEPOSITO EL MOLINO JHANS BERNAL,1344,2024,143,10,356.295130012259
3081184,RAPIDO Y CURIOSO EMBELLECIMIENTO AUTOMOTRIZ,950,2024,94,13,1277.14743740637
3081185,SOMOS AGORA,1310,2024,139,7,2453.61001331353
3081223,CONSTRUCCIONES Y PROYECTOS ALCALA II,781,2024,73,11,2693.25482339863
3081225,INTERCORPUS PELUQUERIA,1185,2024,123,10,-209.415504711358
3081254,ASADERO Y RESTAURANTE BRASITAS DEL VALLE,1049,2024,106,10,2234.53272140619
3081281,SERVICIOS INTEGRADOS CORPORATIVOS S.A,853,2024,82,8,621.233594016361
3081362,SOLUCIONES METALICAS M&A,744,2024,68,6,1861.59598286122
3081371,BRUTTAL EL TESORO,1015,2024,102,11,1972.94175098025
3081372,TUDERMA DROGUERIA DERMATOLOGICA,1051,2024,106,12,2731.91416175701
3081453,DISTRIBUIDORA Y COMERCIALIZADORA PALACIOS E U,1055,2024,107,11,1689.76552678217
3081455,BUILDING & MANUFACTURE DESIGN E.U,1107,2024,113,13,3193.10647736654
3081468,DISTRIBUIDORA LA LUCHA,908,2024,88,18,-537.727506786616
3081472,TERRITORIO CELULAR S.A.S,898,2024,87,17,1370.7867376763
3081504,ACABADOS ARQUITECTONICOS ARAGON,1047,2024,106,10,1896.06642449443
3081561,MERCALOTERIAS CALIMA PUNTO 19,892,2024,86,8,2055.78111016149
3081571,INVERSIONES EL PATIA S.A.S.,1244,2024,130,10,590.10743487869
3081572,ACADEMIA NACIONAL DE ENTRENAMIENTO EN VIGILANCIA Y SEGURIDAD PRIVADA AESS LTDA CALI,1035,2024,104,7,985.073209445714
3081587,PINTEK - MAX SAS,877,2024,85,11,983.862165420773
3081588,ARENAS EL SAMAN,639,2024,55,11,2289.60552535299
3081610,AGROPECUARIA EL NEGUÉV,871,2024,84,7,910.991009609755
3081618,GRUPO EMPRESARIAL PEGASO,1409,2024,151,10,4216.19294272118
3081628,ELECTRO AIRE AUTOMOTRIZ,888,2024,86,12,1761.63534838589
3081639,SUGAR FREE LOVE ACCESORIOS,833,2024,79,10,1397.91959365783
3081695,GENSAR S.A.S.,1131,2024,116,9,1112.59109745443
3081701,DISTRIBUIDORA DE CARNES HACIENDA LA 84,1088,2024,111,13,135.797495325295
3081705,COLVITUR AGENCIA COLOMBIANA DE VIAJES Y TURISMO,1150,2024,119,6,327.503838564146
3081735,CARLASER Y TINTAS,944,2024,93,11,867.690943923213
3081774,ARTEFACTO MANIQUIES,1225,2024,128,10,2991.64667079608
3081779,MOZAMBIQUE MISCELANEA TEQUENDAMA,765,2024,71,10,1250.19654486352
3081797,SALMA COMUNICACIONES Y ACCESORIOS,990,2024,99,4,2711.98063297406
3081877,LIFE ODONTOLOGIA ESTETICA INTEGRAL,859,2024,82,12,1019.71928646775
3081878,CHEROKEE BASIC JEAN,1136,2024,117,10,2053.70326168139
3081885,VARIEDADES X.N. YURANI,1026,2024,103,11,1902.54309111612
3081887,LA ROSA DE LA FORTUNA,1222,2024,128,8,3019.91278497805
3081889,OHS INGENIERIA LTDA,1412,2024,151,4,3812.33705227182
3081901,MADERAS DISEÑO Y CALIDAD - MADICAL,1028,2024,104,12,1234.97052980826
3081967,PELUQUERIA CURY STYLE,893,2024,87,8,1814.62313941606
3081996,EL ARTE DEL VITRAL JG,835,2024,79,5,2282.02290203212
3082029,VIVA MARIA,947,2024,93,15,2802.37750265245
3082035,SEINCOR,986,2024,98,12,3865.94209883574
3082044,PAPELERIA Y LITOGRAFIA J.L,1398,2024,150,11,1689.84752896642
3082057,PELUQUERIA ARGENY REYES,774,2024,72,13,3255.08024548227
3082064,AUTOPACIFICO SERVICIO AUTOPISTA,781,2024,73,5,453.516403536432
3082106,OK COMPUTERS SERVICES SAS,918,2024,90,11,1490.58602296883
3082115,CONCESIONARIA CALI MIO S.A.S.,1118,2024,115,10,2627.77477725768
3082116,EDS RECARGAX SIMON BOLIVAR,1164,2024,121,10,647.182398988225
3082173,TL INGEAMBIENTE,818,2024,77,11,642.361840318803
3082211,COMERCIALIZADORA TEJADITOS DOMICILIOS,1025,2024,103,11,3274.32097903556
3082219,COMERCIALIZADORA TEJADITOS CENTRO COMERCIAL GUADALUPE,991,2024,99,11,86.970015163964
3082235,COMERCIALIZADORA TEJADITOS LIMONAR,1239,2024,130,9,4190.87827058289
3082389,RODACCOL Y EL VALLE LTDA,1218,2024,127,10,2640.51602888443
3082455,PERFUMEX PALMETTO,938,2024,92,7,2447.81224635545
3082478,LAS DELICIAS DE ISABELLA,1009,2024,101,11,1256.0351163273
3082520,VARIEDADES NIDIA HERNANDEZ,1131,2024,116,10,1978.81586973295
3082525,SERINEM S.A.S.,669,2024,59,8,1482.15912550294
3082545,MIMO SPA BELLEZA Y SALUD,938,2024,92,9,2773.92614038334
3082550,CENTRO ASEO MANTENIMIENTO PROFESIONAL S.A.S.,1115,2024,114,11,1823.42226959294
3082626,YES SPORT,895,2024,87,11,1631.29543509383
3082657,HOSTAL MINI MARKET EL EBANO,988,2024,99,10,1581.75134027794
3082726,COMERCIALIZADORA BOREALCOL S.A.S.,996,2024,99,9,2145.30578539039
3082735,NEXARTE EFICIENCIA Y SERVICIOS SAS - CALI,855,2024,82,12,2719.76101150613
3082740,ONDA FITNESS,801,2024,75,10,1911.65606240032
3082790,ESPECIE DIAGNOSTICO LABORATORIO CLINICO,960,2024,95,12,2279.75315618277
3082793,TROFEPARTES S.A.S,931,2024,91,6,2238.11040049029
3082871,DISTRILACTEOS COLOMBIA,1167,2024,121,9,1671.88813031695
3082880,CELEBRATE,1306,2024,138,17,3147.33719178571
3082906,AGROINDUSTRIA LA MARGARITA S.A.S.,998,2024,100,10,720.957918358551
3082940,FUXIA ORQUESTA,1080,2024,110,12,2462.73558100872
3083032,FOTOCOPIAS SISTEMAS Y ALGO MAS,986,2024,98,17,678.971699716526
3083048,OME REPRESENTACIONES LTDA,1120,2024,115,11,1901.75759170661
3083131,INTERCORPUS SPA SUR,1044,2024,105,11,1890.07895086555
3083142,MI CASA PREFABRICADA,1047,2024,106,10,1158.40861661718
3083144,CLEVER'S INDUSTRIA DE PRODUCTOS COLOMBIANOS,1223,2024,128,13,1394.70194803364
3083172,TIENDA EL PAISA ANYELA,803,2024,75,5,782.459792962254
3083186,LA GRAN BODEGA DE FRUVER,1290,2024,136,9,1736.5090654928
3083224,PARTHY VIDEOS,1070,2024,109,9,1066.41627085996
3083226,PRENDAS EXCLUSIVAS MARITO,1036,2024,105,13,1974.33269859328
3083228,SURTIPUNTOS DEL VALLE,888,2024,86,8,1083.17629961051
3083313,DISEÑOS Y MUEBLES JHONNY,967,2024,96,16,2956.3776619715
3083323,GESTIONES Y ADMINISTRACIONES EL GRAN COMERCIO,1075,2024,109,8,2535.61028952268
3083324,HOTELES MS INTERNACIONAL S.A.S.,587,2024,48,10,3453.44481221793
3083335,MISCELANEA REYNEL,880,2024,85,10,729.618268951298
3083338,FRAXIWA,1117,2024,115,8,2705.22987793749
3083366,AY QUE CHURROS ARTESANAL,941,2024,93,10,525.922779804683
3083424,DORAL HOTEL BOUTIQUE,840,2024,80,14,1664.21680529275
3083460,DISTRICOLMENA COSMETICOS DEL NORTE,873,2024,84,11,2060.99258270655
3083488,ALMACEN CENTRO ENCHAPES,1047,2024,106,12,1793.56550798431
3083491,AVICOLA Y COMERCIALIZADORA EL LEON S.A.S.,673,2024,59,11,-628.465960006196
3083654,MISCELANEA MI GABY,1174,2024,122,9,1090.50626094451
3083685,HETORAUTOS,566,2024,46,10,926.564058990022
3083725,IMPRENTA Y PAPELERIA ORIENTAL,899,2024,87,7,2002.05359359278
3083748,MERKA FIESTA CALI,843,2024,80,10,4251.47226129322
3083767,LABORATORIO DENTAL HANNA,750,2024,69,9,1127.25321240113
3083823,SUMINISTROS INDUSTRIALES Y ASESORIAS DE COLOMBIA,784,2024,73,17,2683.87014901978
3083825,INTRAS CENTRO DE RECONOCIMIENTO DE CONDUCTORES,1050,2024,106,11,1944.33637907929
3083834,CENTRO INTEGRAL DE SALUD ORAL ASTROCENTRO CALI S.A.S,976,2024,97,14,2532.54172363377
3083968,CENTRAL DE MATERIALES USC,940,2024,92,8,1353.27369592337
3083981,MICROTAXIMETROS Y LUJOS J.F,536,2024,42,10,753.437120742632
3083995,OUR PETS,735,2024,67,11,2922.96139004964
3084051,DISEÑOS Y PUNTADAS,974,2024,97,11,6571.8734153268
3084061,ESTRATEGIA Y LIDERAZGO EMPRESARIAL LIMITADA,824,2024,78,11,3331.21603239791
3084121,BODEGA DEL MUEBLE S.A- DESPACHOS,841,2024,80,14,4295.42616719957
3084136,PELUQUERIA CANINA Y TIENDA VETERINARIA SUPER CAN,1210,2024,126,11,554.497224938924
3084146,MATECH SAS,1035,2024,104,5,552.208622241031
3084148,CENTRO LÚDICO Y ARTISTICO GARABATOS,791,2024,74,14,1146.93334943827
3084243,JARDIN INFANTIL Y GUARDERIA THE LITTLES,906,2024,88,9,3362.63758703884
3084253,DKPEL COSMETICS,943,2024,93,8,1362.4359223724
3084416,ACCIONES Y VALORES S.A LA LUNA,864,2024,83,11,-346.328052953318
3084451,CATALEY'A EVENTOS,807,2024,76,11,1904.74962083092
3084464,VARIEDADES LEO G,990,2024,99,10,2751.99390947886
3084483,IMPORTICS,1148,2024,119,9,1062.91882969679
3084487,MADEIRA CAFE BAR,1045,2024,106,13,2701.32152367455
3084500,TERR@ COMPUTER¿S,960,2024,95,14,2223.76102159726
3084536,JOYERIA JAVIER BOTERO,1078,2024,110,11,3199.64522918729
3084558,BIACON SOCIEDAD POR ACCIONES SIMPLIFICADA,1159,2024,120,12,2382.37047223623
3084622,SORIANO.NET,972,2024,96,10,2315.4043912515
3084672,PUNTO ROJO TIENDA MIXTA,1091,2024,111,5,989.853875295033
3084726,CASA CHINA YIN CHUAN,771,2024,71,8,2281.21211094827
3084736,CELULARES Y ACCESORIOS SHEKINA,950,2024,94,5,1663.87332493569
3084762,TIENDA MIXTA HUEVO LOCO WIL,916,2024,89,13,3524.25970117566
3084841,LA REBAJA PLUS NO 13 CALI MINIMARKET DROGUERIA,1039,2024,105,10,583.653307740377
3084952,PERFUMES AMELIE,1071,2024,109,11,2424.78049974982
3084958,COMERCIALIZADORA VISION SALUD,975,2024,97,7,3133.78517458066
3084995,TOTO INTERNATIONAL TRUST,847,2024,81,12,1200.4975147188
3085015,AGENCIA GESCOM SAS,814,2024,77,15,2338.73123446945
3085033,COMERCIALIZADORA LEGOTEX,1056,2024,107,9,1698.82506636998
3085059,TALLER DE JOYERIA D.M.J,1271,2024,134,11,3306.46999703629
3085071,POLLOS PAO PAO FRUTOS Y HELADOS,843,2024,80,8,1957.71880805348
3085252,H&L GESTION S.A.S,923,2024,90,10,2175.54450885606
3085256,GARZON RODRIGUEZ MARGARITA,1066,2024,108,7,216.0224511811
3085260,MISCELANEA Y FERRETERIA JC,889,2024,86,9,5547.27628431896
3085398,FINCA GLOBOS 3,1024,2024,103,14,2256.28757796335
3085458,JEANS MONCADA,990,2024,99,10,3113.59313779816
3085486,DANA LONDOÑO E.U,845,2024,81,10,1787.71030685381
3085488,CASA GOLFILLED LTDA,1166,2024,121,4,3906.42892680785
3085513,CACHARRERIA JILAI STAR,1169,2024,121,8,1325.15345283205
3085520,ZONA - XERO CALI,1205,2024,126,8,2940.39011398698
3085624,4KIDS STORE,1254,2024,132,8,1981.86791494626
3085649,FRUTERIA NAYDA,899,2024,87,12,933.089173036085
3085653,COMPRA VENTA LA GARANTIA CALI,907,2024,88,13,3849.1926835842
3085692,TIENDA MIXTA DANA SOFIA,1052,2024,107,5,1680.2740090315
3085708,BANCO DE BOGOTA CENTRO COMERCIAL LA 14 VALLE DE LILI,1126,2024,116,11,1480.12205881337
3085714,RESTAURANTE CING FEI,932,2024,92,4,2378.15549434796
3085719,TIENDA KAHE M.T.,915,2024,89,7,2266.78722511769
3085734,SOLUCIONES INTEGRALES EN TELEMATICA LTDA,876,2024,85,12,3108.00707366804
3085787,SALA DE ESTETICA NILPY,1296,2024,137,10,76.812709934384
3085797,GRUPO INMOBILIARIO LA MANSION,498,2024,37,7,3690.37375586557
3085807,TEJIDOS JABA,966,2024,96,3,2798.73956016765
3085841,ANA MILENA CAICEDO DE ORDOÑEZ,1008,2024,101,12,706.456906733141
3085867,FAJAS SOFIA,788,2024,74,12,1328.18871026483
3085911,SOLUCIONES INDUSTRIALES EN SERVICIOS DE COSTURA S.A.S SOLISER S.A.S,1077,2024,110,15,2822.75147234381
3085954,RAPITIENDA LA 47,607,2024,51,14,1647.78859799058
3085981,CREACIONES ANILCA,1191,2024,124,9,2162.89651550639
3085992,PARA MASCOTAS & MISCELANEA,667,2024,58,10,3415.70014152313
3086017,COMERCIALIZADORA LATIN MOVIL N.3,559,2024,45,9,2918.8554359806
3086026,BARBERIA Y PELUQUERIA HENRY POTTER,847,2024,81,9,1371.34333063544
3086100,PANADERIA Y PASTELERIA PAN Y CAFE DEL VALLE,1032,2024,104,5,2421.29511086987
3086159,FERREALEX S.A.S,870,2024,84,11,2792.83153390067
3086181,EL SABOR DE LA SELVA,888,2024,86,12,4279.07883929184
3086227,PELOS PELUQUERIA,1067,2024,108,8,1989.36172491912
3086245,ACCESORIOS NISSI SC,788,2024,74,8,1470.11987755005
3086326,CONGELADOS CUP,983,2024,98,10,1021.7445289005
3086360,ARANGO PEÑA YOHANNA CAROLINA,1100,2024,112,6,3417.35670828747
3086384,KARLOS A. OSORIO ARQUITECTURA DISEÑO Y DECORACION,1327,2024,141,8,1357.0430983178
3086408,APARTAHOTEL SAN NICOLAS,1096,2024,112,7,1203.82730258656
3086418,CYS COLOMBIA INGENIERIA S.A.S,1343,2024,143,8,227.691304915374
3086432,COMERCIALIZADORA INTERNACIONAL SINGER,1091,2024,111,11,2614.65300506262
3086447,AGROVETERINARIA LA ESTANCIA,999,2024,100,12,3600.77329851172
3086462,RELOJERIA Y JOYERIA ARTE SUIZO,549,2024,44,10,1513.73588112137
3086518,GRANERO Q.A.P J.A,755,2024,69,9,1825.81688748575
3086536,OASIS DEL DVD,936,2024,92,9,2315.442261889
3086628,LA GUACA DE CACIA,1142,2024,118,16,2457.60829802361
3086636,PAPELERIA AZA,935,2024,92,10,3872.13447656273
3086752,HOTEL DON JAIME,1109,2024,114,9,2046.71192077434
3086763,RED UNIDOS,787,2024,73,9,362.176917952287
3086767,ADICANES,945,2024,93,9,1559.69779975396
3086769,SERVITEC LLANTAS S.A.S LA 70,1043,2024,105,11,2020.11395539328
3086786,SERVITEC LLANTAS S.A.S LA CORAZA,928,2024,91,13,3279.72017834884
3086791,SERVITEC LLANTAS S.A.S PASOANCHO,1023,2024,103,10,1293.28937221902
3086792,SERVITEC LLANTAS S.A.S PORTAL DEL SUR,866,2024,83,8,1817.36135076183
3086831,PLS TCC HONG KONG,1075,2024,109,11,1333.66934685718
3086838,BURBUJA STORE,984,2024,98,8,1089.64633706075
3086864,ALMACENES DIANAMAR,991,2024,99,8,840.774635540348
3086872,FRANJA AMARILLA DESIGN GROUP,610,2024,51,12,571.773749025577
3086891,CLUB SOCIAL PUNTO AZUL,865,2024,83,12,2729.62712147425
3086897,AZABACHE DISCO CLUB,702,2024,63,10,2907.90319084692
3086948,LG SHOP CALI,679,2024,60,7,1401.04501460987
3087036,RECARGAX GUADALUPE,901,2024,88,13,1919.95251885347
3087047,VARIEDADES ROSSY CALI,968,2024,96,12,3247.33358537673
3087049,TIN  PUBLICIDAD,1057,2024,107,15,935.118259537504
3087052,ABL DISTRIBUCIONES,1218,2024,127,11,2560.0815341301
3087080,DIANA BOTERO COCINA GOURMET,1089,2024,111,13,452.554028797109
3087085,TIENDA MIXTA LIDER,1202,2024,125,6,2112.5979649409
3087087,BROTHER DEL VALLE,895,2024,87,13,1210.72112725697
3087102,ALMACEN Y DESECHABLES SELLOPLAST,938,2024,92,7,2885.63227726721
3087129,TORTAS Y POSTRES ESTEFANIA,1217,2024,127,8,2897.21810572823
3087140,CENTRO DE SERVICIO ASIA MOTOS,1000,2024,100,11,3181.93711728758
3087151,DISTRIBELLEZA NEGOCIEMOS,664,2024,58,11,1901.47621285001
3087186,IMPRESORES LITHOSISTEMAS,831,2024,79,7,2018.49222374243
3087249,ESTACION DE SERVICIO LAS PILAS,1202,2024,125,9,1824.2346403809
3087312,A. A TIEMPO GRUAS,878,2024,85,10,1487.78688298944
3087334,TIENDA EL TESORO VILLA,1067,2024,108,8,2728.56385004647
3087336,FINANPROYECTO,1003,2024,100,10,2638.09258514305
3087373,OPERADOR TURISTICO CORRECAMINOS,901,2024,88,8,352.882416252726
3087427,COCHES DEL PACIFICO S.A.,930,2024,91,11,2968.85181877376
3087511,BATERIAS DOBLE A # 2,1078,2024,110,12,3808.34350775341
3087512,MECANICA INDUSTRIAL RAUL SANDOVAL SAS,1042,2024,105,12,1896.06561674222
3087520,DIVAS NAILS LB,1247,2024,131,8,1539.88882644332
3087534,GLOBAL SALUTY TOTAL SAS,960,2024,95,11,1494.63995418794
3087568,ART COIFFURE PELUQUERIA Y SPA,815,2024,77,8,509.256912219752
3087569,LA ALDEA  CONSERVAS,1033,2024,104,8,3002.8601381727
3087586,PRESOTAS,1141,2024,118,8,5108.1635378431
3087591,TALENT MANAGEMENT SOLUTIONS,1456,2024,157,9,2818.96349412901
3087655,CONEXOS Y ASOCIADOS S.A.S,907,2024,88,11,4.13274828690055
3087656,LOTUS SALA DE BELLEZA INTEGRAL,935,2024,92,7,2289.49706817182
3087661,ROMERO INMOBILIARIA S.A.S.,1176,2024,122,11,1740.93526858011
3087666,SERVICIO MEDICO DE EMERGENCIA SAS,1256,2024,132,5,2840.15369938541
3087733,CALI SOUND,868,2024,84,11,1476.0758024646
3087739,TALLER NISSAN AUTOS MECANICA,1133,2024,117,9,2505.6400887318
3087746,COMERCIALIZADORA FULLMARCAS,887,2024,86,7,1989.13875255802
3087846,ESTETICA  FORMAS E IMAGEN,808,2024,76,11,4023.33717326118
3087882,CREDI COLPENSIONES,1125,2024,116,8,2370.06792321226
3087883,CALI PRODUCTOS CONGELADOS,1021,2024,103,12,1052.89952420228
3087886,DISTRIBUIDORA LINCOL,1078,2024,110,7,1259.12225493118
3087914,RENTAMAS DEL VALLE ASESORES INMOBILIARIOS S.A.S.,884,2024,85,3,2176.06415999403
3087934,SH SOLUCIONES HOSPITALARIAS S.A.S.,1359,2024,145,9,1215.30600511585
3087949,TIENDA MIXTA DON JOSE,1133,2024,117,10,1488.74718039658
3087961,SAN JOAQUIN MERLOT RESTAURANTE,925,2024,91,11,766.03367154628
3088041,MODA Y PUNTO 107,1141,2024,118,13,2570.77751080812
3088108,ASESORIA MANTENIMIENTO Y REPARACION ASCENSORES VERTICAL,757,2024,70,18,2079.78381785254
3088166,LICORES LA 44,972,2024,97,15,4260.20616486821
3088175,CONFECCIONES SANBLUK,1281,2024,135,11,441.773034378546
3088206,TIENDA MIXTA GERALDINE,962,2024,95,10,2295.6998977849
3088215,LA PASCALLA,1182,2024,123,16,1344.7823748807
3088232,OBRAS LOS PINOS,956,2024,94,12,2153.82919873728
3088239,FUNDACIÓN DELAMUJER,540,2024,43,8,511.41264303606
3088319,ABELARDO¿S POLLO FRITO,824,2024,78,12,2223.44984230029
3088322,PROJECT & MANAGEMENT IT INTELLIGENTORANGE,1045,2024,106,10,3011.63919449559
3088360,MR. FRUTIS,1289,2024,136,9,1733.29418993743
3088422,DISTRIBUCIONES J. TORO CALI,881,2024,85,8,1637.38976217303
3088525,GLOBOS Y ESTAMPADOS MICKEY,1055,2024,107,7,2446.60676476259
3088571,TIENDA MIXTA YEYE,807,2024,76,11,2420.22783133189
3088599,TIENDA RUBIELA,797,2024,75,8,2661.76381852388
3088627,JERO JEANS,845,2024,81,6,371.759827370026
3088653,GESTION SALEM,1274,2024,134,6,2748.27392241495
3088751,TIENDA MIXTA LA ESQUINA C Y V,1188,2024,124,9,2858.07376342566
3088777,VEHIAUTOS CALI,1119,2024,115,14,1516.39189698916
3088817,CASAPATIN LA ESQUINA DEL DEPORTE,1223,2024,128,7,2343.33166814473
3088868,D'MUNDO ACCESORIOS,915,2024,89,11,1694.29143536183
3088903,CICLO MUÑOZ REPUESTOS PARA CICLAS,1152,2024,119,8,713.404158394185
3088909,ARI COSMETICS,1042,2024,105,5,2682.29288315771
3088910,FERROPINTURAS Y MATERIALES DANNA,790,2024,74,8,757.558395597447
3088914,RYC CALI,834,2024,79,8,2059.64309662712
3088915,PARADA LLANERA RESTAURANTE SUR,1010,2024,101,10,1670.51435367095
3088929,JOSHOAW,1041,2024,105,11,694.927443985523
3088952,INVERSIONES LEITMOTIV S A S,936,2024,92,12,1666.97189014135
3088960,CHOIS BAR CLUB,801,2024,75,9,2729.21684900842
3088971,COMERCIALIZADORA LATIN MOVIL SHANGAY,582,2024,48,14,3230.06461541815
3089052,RESTAURANTE BAR GRANADITTA,1085,2024,111,11,640.687217094541
3089112,FERROELECTRICOS LA 29,941,2024,93,8,3260.36636474676
3089224,DAYFOOD - ALIMENTACION INTELIGENTE - 0,1110,2024,114,10,2161.72292799307
